status,path,area,disposition,review_state,rationale
 M,codex-rs/tui/src/app/tests/model_catalog.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app/tests/session_lifecycle_requests.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app/tests/session_summary.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app/tests/snapshots/codex_tui__app__tests__model_catalog__model_migration_prompt_shows_for_hidden_model.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/app/thread_events.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app/thread_routing.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app/thread_session_state.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app/thread_settings.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app_event.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app_event_sender.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app_server_session.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/bottom_pane/approval_overlay.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/bottom_pane/chat_composer.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/bottom_pane/chat_composer/history_search.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/bottom_pane/chat_composer/slash_input.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/bottom_pane/custom_prompt_view_tests.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/bottom_pane/list_selection_view.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/bottom_pane/mod.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/bottom_pane/paste_burst.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/bottom_pane/slash_commands.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__approval_overlay__tests__approval_overlay_additional_permissions_prompt.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__approval_overlay__tests__approval_overlay_cross_thread_prompt.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__approval_overlay__tests__network_exec_prompt.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__empty.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_empty_full.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_empty_mode_cycle_with_context.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_empty_mode_cycle_without_context.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_empty_mode_only.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_plan_empty_full.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_plan_empty_mode_cycle_with_context.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_plan_empty_mode_cycle_without_context.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_plan_empty_mode_only.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_mode_ctrl_c_interrupt.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_mode_ctrl_c_quit.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_mode_ctrl_c_then_esc_hint.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_mode_esc_hint_backtrack.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_mode_esc_hint_from_overlay.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_mode_overlay_then_external_esc_hint.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_mode_shell_command_escape_exits_empty_mode.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_mode_shortcut_overlay.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_mode_shortcut_overlay_queue_submissions.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__tests__queued_messages_visible_when_status_hidden_snapshot.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__tests__status_and_composer_fill_height_without_bottom_padding.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__tests__status_and_queued_messages_snapshot.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__tests__status_hidden_when_height_too_small_height_1.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__tests__status_only_snapshot.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/snapshots/codex_tui__bottom_pane__tests__status_with_details_and_queued_messages_snapshot.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/bottom_pane/status_line_setup.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/bottom_pane/status_line_style.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/bottom_pane/status_surface_preview.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/bottom_pane/wallet_recovery.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/claude_code_login_tests.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/command_lifecycle.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/constructor.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/exec_state.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/gpu_menu.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/gpu_menu_tests.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/interaction.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/model_popups.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
??,codex-rs/tui/src/chatwidget/native_orchestration.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/plugin_catalog.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/rate_limits.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/settings.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/settings_popups.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/slash_dispatch.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__gpu_menu__tests__gpu_authorization_uses_one_labeled_input_and_retries_in_place_snapshot.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__gpu_menu__tests__gpu_menu_excludes_nonbillable_history_snapshot.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__app_server_collab_wait_items_render_history.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__app_server_guardian_review_denied_renders_denied_request.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__app_server_guardian_review_timed_out_renders_timed_out_request.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__app_server_mcp_startup_failure_renders_warning_history.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__approval_modal_exec.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__approval_modal_exec_multiline_prefix_no_execpolicy.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__approval_modal_exec_no_reason.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__approval_modal_patch.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__chatwidget_tall.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__compact_queues_user_messages_snapshot.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__esc_interrupt_goal_paused_footer.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__esc_interrupt_goal_paused_footer@windows.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__exec_approval_modal_exec.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 D,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__gpt_5_6_model_selection_popup.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__guardian_approved_exec_renders_approved_request.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__guardian_approved_request_permissions_renders_request_summary.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__guardian_denied_exec_renders_warning_and_denied_request.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__guardian_parallel_reviews_render_aggregate_status.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__guardian_timed_out_exec_renders_warning_and_timed_out_request.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 D,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__kimi_code_reasoning_popup.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__mcp_startup_header_booting.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__model_picker_filters_hidden_models.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__model_selection_popup.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 D,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__model_selection_popup_kimi_code_provider.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 D,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__model_selection_popup_openai_provider.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 D,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__model_selection_popup_openrouter_provider.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__pending_token_activity_refresh_renders_above_composer_snapshot.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__personality_selection_popup.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__plugins_popup_marketplace_remove_confirmation.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__preamble_keeps_working_status.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__renamed_thread_footer_title.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__replayed_interrupted_reconnect_footer_row.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__review_queues_user_messages_snapshot.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__signed_out_usage_command_reports_chatgpt_login_requirement.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__slash_rename_prefilled_prompt.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__slash_side_requests_forked_side_question_while_task_running.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 D,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__spawn_effort_selection_popup.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 D,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__spawn_model_selection_popup.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__status_line_fast_mode_footer.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__status_line_goal_active_token_budget_footer.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__status_line_goal_complete_elapsed_footer.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__status_line_model_with_reasoning_context_remaining_footer.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__status_line_model_with_reasoning_fast_footer.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__status_line_model_with_reasoning_plan_mode_footer.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__status_widget_active.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__status_widget_and_approval_modal.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__unified_exec_begin_restores_working_status.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__unified_exec_wait_status_renders_command_in_single_details_row.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__update_popup.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__windows_sandbox_required_fallback_prompt.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__tests__workspace_owner_limit_state_messages.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__wallet_menu__tests__wallet_removal_confirmation_copy_snapshot.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/snapshots/codex_tui__chatwidget__wallet_menu__tests__wallet_upgrade_flow_copy_snapshot.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/status_controls.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/status_surfaces.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/streaming.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/tasknode_menu.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/telegram_setup.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/telegram_setup/api.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/telegram_setup/service.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/telegram_setup/service_tests.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/tests/exec_flow.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/tests/helpers.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/tests/plan_mode.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/tests/popups_and_settings.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/tests/review_mode.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/tests/slash_commands.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/tests/snapshots/codex_tui__chatwidget__tests__approval_requests__exec_approval_modal_exec.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/chatwidget/tests/status_and_layout.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 D,codex-rs/tui/src/chatwidget/tps.rs,released_tui_surface,verify_or_restore_product_surface,pending,Deleted TUI code requires explicit proof of an upstream replacement or a restored PF surface.
 M,codex-rs/tui/src/chatwidget/turn_runtime.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/usage.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/vault_menu.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/wallet_account_actions.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/wallet_menu.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/wallet_receipt.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/wallet_render_tests.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/wallet_unlock.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/wallet_unlock_tests.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/wallet_usage.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/chatwidget/windows_sandbox_prompts.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 D,codex-rs/tui/src/claude_panes/app_integration.rs,released_tui_surface,verify_or_restore_product_surface,pending,Deleted TUI code requires explicit proof of an upstream replacement or a restored PF surface.
 D,codex-rs/tui/src/claude_panes/bridge.rs,released_tui_surface,verify_or_restore_product_surface,pending,Deleted TUI code requires explicit proof of an upstream replacement or a restored PF surface.
 D,codex-rs/tui/src/claude_panes/bridge_translate.rs,released_tui_surface,verify_or_restore_product_surface,pending,Deleted TUI code requires explicit proof of an upstream replacement or a restored PF surface.
 D,codex-rs/tui/src/claude_panes/command_plan.rs,released_tui_surface,verify_or_restore_product_surface,pending,Deleted TUI code requires explicit proof of an upstream replacement or a restored PF surface.
 D,codex-rs/tui/src/claude_panes/execution.rs,released_tui_surface,verify_or_restore_product_surface,pending,Deleted TUI code requires explicit proof of an upstream replacement or a restored PF surface.
